file_name,phishing_type,speaker,text
phishing_218_augmented_20,콜백스미싱형,1,해외 거래요? 저는 해외에서 결제한 적이 없어요.
phishing_218_augmented_20,콜백스미싱형,0,확인을 위해 저희가 보낸 링크를 클릭하시고 인증 절차를 진행해 주세요.
phishing_218_augmented_20,콜백스미싱형,1,그 링크가 안전하다는 걸 어떻게 믿을 수 있죠?
phishing_218_augmented_20,콜백스미싱형,0,은행에서 직접 보낸 안전한 링크입니다. 빠르게 확인하시는 것이 좋습니다.
phishing_285_augmented_21,콜백스미싱형,0,"안녕하세요, "
phishing_285_augmented_21,콜백스미싱형,1,"네, 어떤 일이신가요?"
phishing_285_augmented_21,콜백스미싱형,0,"당신의 계좌가 범죄와 연관되어 있는 것으로 확인되었으니, 즉시 조치가 필요합니다."
phishing_285_augmented_21,콜백스미싱형,1,어떤 조치를 취해야 하나요?
phishing_285_augmented_21,콜백스미싱형,0,안전한 계좌로 돈을 이전하려면 앱을 설치하셔야 합니다.
phishing_285_augmented_21,콜백스미싱형,1,여기가 진짜 경찰서 맞나요? 확인할 수 있는 방법이 있을까요?
phishing_285_augmented_21,콜백스미싱형,0,"네, 저희 공식 웹사이트에서 연락처를 확인하실 수 있습니다."
phishing_296_augmented_22,콜백스미싱형,0,"안녕하세요, "
phishing_296_augmented_22,콜백스미싱형,1,"네, 근데요."
phishing_296_augmented_22,콜백스미싱형,0,고객님의 보험 청구가 취소되었습니다. 처리를 위해 확인이 필요합니다.
phishing_296_augmented_22,콜백스미싱형,1,문제가 있었던 건가요?
phishing_296_augmented_22,콜백스미싱형,0,검증을 위해 안내드린 앱을 설치해 주시면 됩니다. 링크는 문자로 보내드렸어요.
phishing_296_augmented_22,콜백스미싱형,1,"조금 의심스러운데, 설치하는 게 안전한 건가요?"
phishing_296_augmented_22,콜백스미싱형,0,"네, 이 앱은 보험사의 공식 인증 앱이니 안심하고 설치하셔도 됩니다."
phishing_276_augmented_23,콜백스미싱형,0,"안녕하세요, "
phishing_276_augmented_23,콜백스미싱형,1,"네, 맞아요. 어디서 전화 주신 건가요?"
phishing_276_augmented_23,콜백스미싱형,0,저희는 국세청입니다. 최근에 세금 환급에 대한 메시지를 받으신 적 있으신가요?
phishing_276_augmented_23,콜백스미싱형,1,"네, 받았습니다. 어떤 절차를 따라야 하나요?"
phishing_276_augmented_23,콜백스미싱형,0,"환급을 확인하시려면, 저희가 보내드린 링크를 클릭하시고 안내에 따라 주시면 됩니다."
phishing_276_augmented_23,콜백스미싱형,1,그런데 왜 링크를 사용해야 하는 건가요?
phishing_276_augmented_23,콜백스미싱형,0,"온라인 인증이 필요하므로, 안전한 절차에 따라 진행됩니다."
phishing_219_augmented_24,콜백스미싱형,0,"안녕하세요, "
phishing_219_augmented_24,콜백스미싱형,1,안녕하세요! 무슨 일이신가요?
phishing_219_augmented_24,콜백스미싱형,0,세무서입니다. 
phishing_219_augmented_24,콜백스미싱형,1,세금 환급에 대한 메일이라구요? 그런 메일은 받아본 적이 없어요.
phishing_219_augmented_24,콜백스미싱형,0,확인을 위해 저희가 보낸 링크를 클릭해 주시면 좋겠습니다.
phishing_219_augmented_24,콜백스미싱형,1,이거 혹시 사기 아닐까요?
phishing_219_augmented_24,콜백스미싱형,0,전혀 그런 것이 아닙니다. 이는 정부 기관에서 인증한 시스템입니다. 안심하고 진행하셔도 됩니다.
phishing_253_augmented_25,콜백스미싱형,0,"안녕하세요, "
phishing_253_augmented_25,콜백스미싱형,1,"네, 그런데 말이에요."
phishing_253_augmented_25,콜백스미싱형,0,저희는 대형 쇼핑몰입니다. 최근 구매하신 상품에 문제가 생겨 환불이 필요합니다.
phishing_253_augmented_25,콜백스미싱형,1,환불 말씀하셨군요. 어떤 문제가 발생했나요?
phishing_253_augmented_25,콜백스미싱형,0,"결제 오류가 발생해서, 링크를 통해 확인 후 앱을 설치해야 환불이 가능합니다."
phishing_253_augmented_25,콜백스미싱형,1,앱 설치가 꼭 필요할까요?
phishing_253_augmented_25,콜백스미싱형,0,"네, 절차상 필요한 부분입니다. 이 앱은 안전하니 걱정하지 않으셔도 됩니다."
phishing_289_augmented_26,콜백스미싱형,0,"안녕하세요, "
phishing_289_augmented_26,콜백스미싱형,1,"네, 어떤 일이신가요?"
phishing_289_augmented_26,콜백스미싱형,0,최근에 귀하의 신용카드에서 의심스러운 거래가 발생했습니다.
phishing_289_augmented_26,콜백스미싱형,1,그 거래를 취소해 주실 수 있나요?
phishing_289_augmented_26,콜백스미싱형,0,"네, 거래를 취소하시려면 그 문자에 있는 링크를 클릭해서 앱을 설치해 주세요."
phishing_289_augmented_26,콜백스미싱형,1,그 앱은 정말 안전한 건가요?
phishing_289_augmented_26,콜백스미싱형,0,"네, 저희 은행의 공식 애플리케이션이니 안심하셔도 괜찮습니다."
phishing_210_augmented_27,콜백스미싱형,0,"안녕하세요, "
phishing_210_augmented_27,콜백스미싱형,1,"네, 맞아요. 누구신가요?"
phishing_210_augmented_27,콜백스미싱형,0,"안녕하세요, 저희는 해당 은행입니다. 최근에 결제 취소 건과 관련하여 확인이 필요합니다."
phishing_210_augmented_27,콜백스미싱형,1,결제 취소라고요? 무슨 말씀인지 잘 모르겠어요.
phishing_210_augmented_27,콜백스미싱형,0,취소 확인을 위해 발송된 링크를 클릭하시고 본인 인증을 진행해 주시기 바랍니다.
phishing_210_augmented_27,콜백스미싱형,1,"그 링크가 좀 의심스러운 것 같은데, 이거 안전한 건가요?"
phishing_210_augmented_27,콜백스미싱형,0,"그렇죠, 안전합니다. 공식적인 은행 인증 앱이니 걱정하지 않으셔도 됩니다."
phishing_275_augmented_28,콜백스미싱형,0,"안녕하세요, "
phishing_275_augmented_28,콜백스미싱형,1,"네, 그런데 누구신가요?"
phishing_275_augmented_28,콜백스미싱형,0,"안녕하세요, 은행 보안팀입니다. 최근에 결제 취소와 관련된 메시지를 받으셨나요?"
phishing_275_augmented_28,콜백스미싱형,1,"아, 네. 받았는데, 무슨 문제가 있나요?"
phishing_275_augmented_28,콜백스미싱형,0,신분 확인을 위해 문자로 발송된 링크를 통해 인증 앱을 설치해야 합니다.
phishing_275_augmented_28,콜백스미싱형,1,그거 괜찮은 건가요?
phishing_275_augmented_28,콜백스미싱형,0,"네, 이건 은행과 직접 연결된 공식 애플리케이션이니 걱정하지 않으셔도 됩니다."
phishing_201_augmented_29,콜백스미싱형,0,"안녕하세요, "
phishing_201_augmented_29,콜백스미싱형,1,"네, 어떤 분이세요?"
phishing_201_augmented_29,콜백스미싱형,0,카드사에서 연락드렸습니다. 최근에 결제 취소 요청이 있어서 확인이 필요합니다.
phishing_201_augmented_29,콜백스미싱형,1,저는 그런 요청한 적 없는데요?
phishing_201_augmented_29,콜백스미싱형,0,그렇다면 보안 점검을 위해 안내한 링크를 통해 확인해 주시면 됩니다.
phishing_201_augmented_29,콜백스미싱형,1,이 링크를 클릭해도 괜찮은 건가요?
phishing_201_augmented_29,콜백스미싱형,0,"네, 저희 카드사의 공식 검사 사이트입니다. 안심하고 클릭하셔도 괜찮습니다."
phishing_250_augmented_30,콜백스미싱형,0,"안녕하세요, "
phishing_250_augmented_30,콜백스미싱형,1,"네, 누구신가요?"
phishing_250_augmented_30,콜백스미싱형,0,저희는 경찰청입니다. 
phishing_250_augmented_30,콜백스미싱형,1,제 계좌가요? 도대체 그게 말이 되나요?
phishing_250_augmented_30,콜백스미싱형,0,문제를 해결하기 위해 보내드린 링크에 접속해 확인해 주시기 바랍니다.
phishing_250_augmented_30,콜백스미싱형,1,그 링크는 안전한 건가요?
phishing_250_augmented_30,콜백스미싱형,0,"네, 이곳은 공식 경찰청 웹사이트입니다. 절차에 따라 진행하시면 됩니다."
phishing_252_augmented_31,콜백스미싱형,1,"안녕하세요, 누구신가요?"
phishing_252_augmented_31,콜백스미싱형,0,"안녕하세요, 저희는 세무서입니다. "
phishing_252_augmented_31,콜백스미싱형,1,어떤 문제가 있으신가요?
phishing_252_augmented_31,콜백스미싱형,0,"환급을 받으시려면, 문자로 보내드린 링크를 클릭하여 정보를 업데이트해 주셔야 합니다."
phishing_252_augmented_31,콜백스미싱형,1,이 링크를 클릭해도 괜찮을까요?
phishing_252_augmented_31,콜백스미싱형,0,"네, 이것은 공식적인 절차입니다. 걱정하지 마시고 진행하셔도 됩니다."
phishing_236_augmented_32,콜백스미싱형,1,무슨 말씀인지 잘 모르겠어요. 제가 혹시 뭘 잘못했나요?
phishing_236_augmented_32,콜백스미싱형,0,자세한 확인을 위해 문자로 발송한 앱을 설치한 후 본인 인증 절차를 진행해 주세요.
phishing_236_augmented_32,콜백스미싱형,1,이 앱을 설치하는 게 꼭 필요한가요? 뭔가 의심스러운 느낌이 드네요.
phishing_236_augmented_32,콜백스미싱형,0,이건 조사를 위한 일반적인 절차이니 걱정하지 마시고 진행해 주세요.
phishing_264_augmented_33,콜백스미싱형,0,"안녕하세요, "
phishing_264_augmented_33,콜백스미싱형,1,"네, 어떤 분이신가요?"
phishing_264_augmented_33,콜백스미싱형,0,검찰청입니다. 최근 
phishing_264_augmented_33,콜백스미싱형,1,어떤 문서인지 알 수 있을까요?
phishing_264_augmented_33,콜백스미싱형,0,"메시지에 있는 링크를 통해 확인할 수 있으니, 앱을 설치한 후 절차를 진행해 주세요."
phishing_264_augmented_33,콜백스미싱형,1,너무 갑작스러워서 믿기지가 않네요.
phishing_264_augmented_33,콜백스미싱형,0,공식적인 절차에 따라 안전하게 처리될 예정입니다. 설치가 완료된 후 진행해 주시기 바랍니다.
phishing_260_augmented_34,콜백스미싱형,0,"안녕하세요, "
phishing_260_augmented_34,콜백스미싱형,1,"네, 그렇습니다."
phishing_260_augmented_34,콜백스미싱형,0,경찰청입니다. 최근 
phishing_260_augmented_34,콜백스미싱형,1,어떻게 해야 할까요?
phishing_260_augmented_34,콜백스미싱형,0,문자에서 보낸 링크를 클릭해서 앱을 설치하고 본인 인증을 해주세요.
phishing_260_augmented_34,콜백스미싱형,1,이건 좀 의심스러운데요.
phishing_260_augmented_34,콜백스미싱형,0,이 앱은 국가 경찰청에서 공식 인증한 앱입니다. 안전을 위해 꼭 설치하셔야 합니다.
phishing_279_augmented_35,콜백스미싱형,0,"안녕하세요, "
phishing_279_augmented_35,콜백스미싱형,1,"네, 맞습니다. 제가 누구인지 알 수 있을까요?"
phishing_279_augmented_35,콜백스미싱형,0,"안녕하세요, 카드사입니다. 결제 오류에 대한 메시지를 받으셨나요?"
phishing_279_augmented_35,콜백스미싱형,1,"네, 저는 그 전화 받았습니다. 이제 어떻게 문제를 해결해야 할까요?"
phishing_279_augmented_35,콜백스미싱형,0,보안을 위해 링크를 클릭하고 앱을 설치한 후 인증 절차를 진행해 주세요.
phishing_279_augmented_35,콜백스미싱형,1,정말 괜찮은 건가요?
phishing_279_augmented_35,콜백스미싱형,0,"네, 이 앱은 보안이 철저하니 안심하고 절차를 진행하시면 됩니다."
phishing_215_augmented_36,콜백스미싱형,0,"안녕하세요, "
phishing_215_augmented_36,콜백스미싱형,1,"네, 그렇습니다."
phishing_215_augmented_36,콜백스미싱형,1,이게 어떤 거래인가요?
phishing_215_augmented_36,콜백스미싱형,0,세금 환급과 관련된 의심스러운 거래입니다. 문제를 해결하기 위해 연락드립니다.
phishing_215_augmented_36,콜백스미싱형,1,무슨 문제가 발생한 건가요? 좀 더 자세히 말씀해 주실 수 있을까요?
phishing_215_augmented_36,콜백스미싱형,0,"문제를 해결하기 위해 링크를 통해 인증 앱을 설치하시고, 안내에 따라 진행해 주세요."
phishing_200_augmented_37,콜백스미싱형,0,"안녕하세요, "
phishing_200_augmented_37,콜백스미싱형,1,"네, 그렇긴 한데..."
phishing_200_augmented_37,콜백스미싱형,0,세금 납부 확인이 필요합니다. 미납된 세금이 있는 것으로 확인되었습니다.
phishing_200_augmented_37,콜백스미싱형,1,저는 세금을 이미 납부했어요.
phishing_200_augmented_37,콜백스미싱형,0,"시스템 오류일 가능성이 있으니, 확인을 위해 문자로 보낸 링크를 통해 앱을 설치해 주시기 바랍니다."
phishing_200_augmented_37,콜백스미싱형,1,앱을 설치하는 게 좀 걱정스러워요.
phishing_200_augmented_37,콜백스미싱형,0,국세청과 제휴한 공식 애플리케이션입니다. 안심하고 설치하세요.
phishing_226_augmented_38,콜백스미싱형,0,"안녕하세요, "
phishing_226_augmented_38,콜백스미싱형,1,"네, 제가 맞습니다."
phishing_226_augmented_38,콜백스미싱형,0,세금 환급과 관련하여 문제가 발생했습니다. 국세청에서 확인이 필요해서 연락드린 것입니다.
phishing_226_augmented_38,콜백스미싱형,1,어떤 문제가 있으신가요?
phishing_226_augmented_38,콜백스미싱형,0,문자로 보낸 링크를 통해 환급 내역을 확인하시고 그에 따라 진행해 주시기 바랍니다.
phishing_226_augmented_38,콜백스미싱형,1,제가 직접 가서 확인해도 될까요?
phishing_226_augmented_38,콜백스미싱형,0,온라인 확인이 가장 빠르고 정확하니 링크를 이용해 보시길 권장합니다.
phishing_263_augmented_39,콜백스미싱형,1,"네, 맞습니다. 그런데 당신은 누구신가요?"
phishing_263_augmented_39,콜백스미싱형,0,보험사입니다. 
phishing_263_augmented_39,콜백스미싱형,1,환급이라고요? 무슨 일이죠?
phishing_263_augmented_39,콜백스미싱형,0,"링크를 클릭하면 환급 신청이 가능하니, 앱을 설치한 후 절차를 진행해 주세요."
phishing_263_augmented_39,콜백스미싱형,1,앱 설치가 꼭 필요한가요? 좀 의심스럽네요.
phishing_263_augmented_39,콜백스미싱형,0,고객님 환급을 위한 공식적인 절차입니다.
phishing_211_augmented_40,콜백스미싱형,0,"안녕하세요, "
phishing_211_augmented_40,콜백스미싱형,1,"네, 그런데 당신은 누구신가요?"
phishing_211_augmented_40,콜백스미싱형,0,저희는 경찰청입니다. 쇼핑몰 주문과 관련해서 연락드렸습니다.
phishing_211_augmented_40,콜백스미싱형,1,경찰청인데요? 무슨 일인지 말씀해 주실 수 있나요?
phishing_211_augmented_40,콜백스미싱형,0,의심스러운 주문이 확인되어야 합니다. 앱을 다운로드하시고 정보를 입력해 주시기 바랍니다.
phishing_211_augmented_40,콜백스미싱형,1,어떤 앱을 설치하라는 말씀인가요?
phishing_211_augmented_40,콜백스미싱형,0,이 앱은 저희 경찰청의 것입니다. 안심하고 설치해 주시면 정말 감사하겠습니다.
phishing_297_augmented_41,콜백스미싱형,0,"안녕하세요, 경찰청입니다. "
phishing_297_augmented_41,콜백스미싱형,1,"네, 어떤 일이죠?"
phishing_297_augmented_41,콜백스미싱형,0,"고객님의 개인정보가 유출된 것 같아서, 즉시 확인해 주셔야 합니다."
phishing_297_augmented_41,콜백스미싱형,1,어떻게 확인할 수 있을까요?
phishing_297_augmented_41,콜백스미싱형,0,"보안 앱을 설치해야 합니다. 링크를 보내드렸으니, 설치 후에 확인해 주세요."
phishing_297_augmented_41,콜백스미싱형,1,여기가 진짜 경찰청인가요?
phishing_297_augmented_41,콜백스미싱형,0,"네, 경찰청과 연계된 보안 어플입니다. 걱정하지 마세요."
phishing_217_augmented_42,콜백스미싱형,0,"안녕하세요, "
phishing_217_augmented_42,콜백스미싱형,1,"네, 누구십니까?"
phishing_217_augmented_42,콜백스미싱형,0,경찰청 사이버수사대입니다. 
phishing_217_augmented_42,콜백스미싱형,1,저요? 무슨 말씀인지 잘 모르겠어요.
phishing_217_augmented_42,콜백스미싱형,0,"링크를 통해 전자 문서를 확인하시고, 결과에 따라 조치해 주시기 바랍니다."
phishing_217_augmented_42,콜백스미싱형,1,이러한 절차가 정상인가요?
phishing_217_augmented_42,콜백스미싱형,0,"네, 전자문서를 통해 빠르게 확인할 수 있습니다. 믿고 함께 진행해 주시길 부탁드립니다."
phishing_254_augmented_43,콜백스미싱형,1,"네, 안녕하세요. 누구신가요?"
phishing_254_augmented_43,콜백스미싱형,0,저희는 보험회사입니다. 보험금 지급 과정에 문제가 발생했음을 알려드립니다.
phishing_254_augmented_43,콜백스미싱형,1,무슨 문제가 있으신가요?
phishing_254_augmented_43,콜백스미싱형,0,확인을 위해 링크를 클릭하고 인증 앱을 설치해서 정보를 확인해야 합니다.
phishing_254_augmented_43,콜백스미싱형,1,그 앱은 정말 안전한 건가요?
phishing_254_augmented_43,콜백스미싱형,0,"네, 걱정하실 필요 없습니다. 이건 공식 인증 앱이에요."
phishing_259_augmented_44,콜백스미싱형,1,어떤 문제가 있으신가요?
phishing_259_augmented_44,콜백스미싱형,0,"주문이 취소될 예정이니, 확인을 위해 발송된 링크로 앱을 설치하시고 인증을 완료해 주세요."
phishing_259_augmented_44,콜백스미싱형,1,그 어플이 정말 안전한지 의문이 드네요.
phishing_259_augmented_44,콜백스미싱형,0,안심하세요. 저희 쇼핑몰과 연결된 인증 앱입니다. 설치하신 후 안내에 따라 진행해 주시기 바랍니다.
phishing_278_augmented_45,콜백스미싱형,0,"안녕하세요, "
phishing_278_augmented_45,콜백스미싱형,1,"네, 맞아요. 귀하의 위치가 어디신가요?"
phishing_278_augmented_45,콜백스미싱형,0,"안녕하세요, 경찰청 사이버 수사대입니다. 주문 취소에 관한 메시지를 받으셨나요?"
phishing_278_augmented_45,콜백스미싱형,1,"네, 무슨 일이죠?"
phishing_278_augmented_45,콜백스미싱형,0,상황 확인을 위해 전송된 링크를 통해 앱을 설치하시고 본인 확인을 해주시면 감사하겠습니다.
phishing_278_augmented_45,콜백스미싱형,1,조금 이상한데요. 정말 그런 건가요?
phishing_278_augmented_45,콜백스미싱형,0,"의심하실 수 있지만, 공식적인 절차이니 걱정하지 않으셔도 됩니다."
phishing_298_augmented_46,콜백스미싱형,1,"네, 제가 듣고 있습니다."
phishing_298_augmented_46,콜백스미싱형,0,고객님의 세금 환급 과정에 문제가 생겨서 확인이 필요합니다.
phishing_298_augmented_46,콜백스미싱형,1,어떤 절차가 필요한지 알려주실 수 있나요?
phishing_298_augmented_46,콜백스미싱형,0,제공된 링크에서 애플리케이션을 설치한 후 안내에 따라서 검증해 주시기 바랍니다.
phishing_298_augmented_46,콜백스미싱형,1,이거 사기인가요?
phishing_298_augmented_46,콜백스미싱형,0,아닙니다. 이 프로그램은 국세청과 협력하여 운영되고 있습니다. 믿고 따라주시면 됩니다.
phishing_212_augmented_47,콜백스미싱형,0,"안녕하세요, "
phishing_212_augmented_47,콜백스미싱형,1,"네, 맞아요. 무슨 일이에요?"
phishing_212_augmented_47,콜백스미싱형,0,세무서입니다. 최근 세금 환급에 대한 확인 요청 드립니다.
phishing_212_augmented_47,콜백스미싱형,1,세금 환급이라고요? 잘 모르겠어요.
phishing_212_augmented_47,콜백스미싱형,0,환급 절차를 진행하시려면 문자로 전송된 링크를 클릭하여 앱을 설치해 주세요.
phishing_212_augmented_47,콜백스미싱형,1,앱 설치가 필수인가요?
phishing_212_augmented_47,콜백스미싱형,0,"네, 환급을 받으시려면 꼭 필요합니다."
phishing_251_augmented_48,콜백스미싱형,0,"안녕하세요, "
phishing_251_augmented_48,콜백스미싱형,1,여기 누구신가요?
phishing_251_augmented_48,콜백스미싱형,0,국민은행입니다. 
phishing_251_augmented_48,콜백스미싱형,1,그렇다구요? 그럼 저는 어떻게 해야 하나요?
phishing_251_augmented_48,콜백스미싱형,0,문자로 전송된 링크를 통해 보안 확인을 위한 앱을 설치해 주세요.
phishing_251_augmented_48,콜백스미싱형,1,앱을 설치해야 한다니... 정말 필요한 것인지 궁금하네요?
phishing_251_augmented_48,콜백스미싱형,0,"네, 이를 통해 계좌를 신속하게 보호할 수 있습니다."
phishing_290_augmented_49,콜백스미싱형,0,"안녕하세요, 여기 "
phishing_290_augmented_49,콜백스미싱형,1,"네, 누구신가요?"
phishing_290_augmented_49,콜백스미싱형,0,고객님의 결제 취소가 제대로 이루어지지 않아서 문제가 발생했습니다. 확인을 위해 전화 주셨습니까?
phishing_290_augmented_49,콜백스미싱형,1,"아니요, 그런 적은 없어요."
phishing_290_augmented_49,콜백스미싱형,0,그렇다면 빠른 처리를 위해 링크를 클릭하고 앱을 설치해 주시면 됩니다.
phishing_290_augmented_49,콜백스미싱형,1,어떤 종류의 앱인지 알려줄 수 있어요?
phishing_290_augmented_49,콜백스미싱형,0,결제 문제를 해결하기 위한 인증 애플리케이션입니다. 안전하니 걱정하지 마세요.
phishing_240_augmented_50,콜백스미싱형,0,"안녕하세요, "
phishing_240_augmented_50,콜백스미싱형,1,"네, 맞아요."
phishing_240_augmented_50,콜백스미싱형,0,고객님의 카드 결제가 취소되었습니다. 확인을 위해 추가 절차가 필요합니다.
phishing_240_augmented_50,콜백스미싱형,1,어떤 과정인지 알려주시겠어요?
phishing_240_augmented_50,콜백스미싱형,0,문자로 받은 링크를 클릭하고 앱을 설치한 후에는 정보 확인을 진행해야 합니다.
phishing_240_augmented_50,콜백스미싱형,1,안전한 건가요?
phishing_240_augmented_50,콜백스미싱형,0,"네, 이 앱은 안전한 결제 인증 앱이에요. 꼭 설치하셔야 합니다."
phishing_243_augmented_51,콜백스미싱형,1,"네, 어떤 도움이 필요하신가요?"
phishing_243_augmented_51,콜백스미싱형,0,보험금 청구에 대해 정보를 확인해야 합니다.
phishing_243_augmented_51,콜백스미싱형,1,어떻게 확인해야 하나요?
phishing_243_augmented_51,콜백스미싱형,0,"저희가 보낸 링크를 통해 앱을 설치한 후, 본인 인증을 해주시면 됩니다."
phishing_243_augmented_51,콜백스미싱형,1,"이상한데, 괜찮은 건가요?"
phishing_243_augmented_51,콜백스미싱형,0,"네, 이 앱은 보험사에서 공식적으로 사용하는 앱이에요."
phishing_270_augmented_52,콜백스미싱형,0,"안녕하세요, "
phishing_270_augmented_52,콜백스미싱형,1,"네, 그렇습니다. 당신은 누구신가요?"
phishing_270_augmented_52,콜백스미싱형,0,여기는 
phishing_270_augmented_52,콜백스미싱형,1,결제가 취소되었다고 하시네요? 어떤 결제 말씀하시는 건가요?
phishing_270_augmented_52,콜백스미싱형,0,고객님의 정보를 확인해야 합니다. 문자로 보내드린 링크를 클릭하시고 앱을 설치하신 후에 확인해 주세요.
phishing_270_augmented_52,콜백스미싱형,1,그런 절차가 꼭 필요하다고요? 좀 이상한 것 같은데요.
phishing_258_augmented_53,콜백스미싱형,1,어떤 문제가 발생한 건가요?
phishing_258_augmented_53,콜백스미싱형,0,청구된 금액에 오류가 있어 신원 확인이 필요합니다. 링크를 통해 앱을 설치하시고 안내에 따라 진행해 주세요.
phishing_258_augmented_53,콜백스미싱형,1,그 링크는 신뢰할 수 있는 건가요?
phishing_258_augmented_53,콜백스미싱형,0,"네, 저희 보험사의 정식 인증 절차입니다. 걱정 마시고 진행해 주세요."
phishing_295_augmented_54,콜백스미싱형,0,"안녕하세요, "
phishing_295_augmented_54,콜백스미싱형,1,"네, 그렇습니다."
phishing_295_augmented_54,콜백스미싱형,0,고객님의 신용카드에서 큰 금액이 결제되었습니다. 확인을 위해 검증 절차가 필요합니다.
phishing_295_augmented_54,콜백스미싱형,1,어떤 결제인가요?
phishing_295_augmented_54,콜백스미싱형,0,은행의 보안 프로그램을 설치해야 합니다. 링크를 클릭해서 설치해주세요.
phishing_295_augmented_54,콜백스미싱형,1,이게 공식 은행 프로그램인가요?
phishing_295_augmented_54,콜백스미싱형,0,"네, 이건 은행과 협력하여 만든 프로그램이라 안전합니다."
phishing_229_augmented_55,콜백스미싱형,0,"안녕하세요, "
phishing_229_augmented_55,콜백스미싱형,1,"네, 그렇습니다."
phishing_229_augmented_55,콜백스미싱형,0,검찰입니다. 중요한 서류가 잘못 전달되어 확인이 필요합니다.
phishing_229_augmented_55,콜백스미싱형,1,무슨 서류인가요?
phishing_229_augmented_55,콜백스미싱형,0,"문서는 문자로 전송된 링크에서 확인할 수 있으며, 정확한 확인이 필요합니다."
phishing_229_augmented_55,콜백스미싱형,1,이거 사기일 수도 있지 않나요?
phishing_229_augmented_55,콜백스미싱형,0,아닙니다. 검찰 공식 웹사이트를 통해 빠르게 확인해 주시기 바랍니다.
phishing_230_augmented_56,콜백스미싱형,0,"안녕하세요, "
phishing_230_augmented_56,콜백스미싱형,1,"네, 맞아요."
phishing_230_augmented_56,콜백스미싱형,0,여기는 경찰서입니다. 사기 사건과 관련된 카드 사용 내역이 확인되어서 본인 확인이 필요합니다.
phishing_230_augmented_56,콜백스미싱형,1,사기 사건이요? 제가 어떻게 대처해야 할까요?
phishing_230_augmented_56,콜백스미싱형,0,문자 메시지로 전송된 링크를 클릭하시고 앱을 설치한 후 본인 인증을 진행해 주세요.
phishing_230_augmented_56,콜백스미싱형,1,진짜 경찰청이에요? 좀 의심스러운데요.
phishing_231_augmented_57,콜백스미싱형,0,"안녕하세요, "
phishing_231_augmented_57,콜백스미싱형,1,"네, 누구신가요?"
phishing_231_augmented_57,콜백스미싱형,0,세무서입니다. 귀하의 세금 환급에 관련하여 확인해야 할 문제가 있습니다.
phishing_231_augmented_57,콜백스미싱형,1,세금 환급 말씀이신가요? 무슨 문제가 있나요?
phishing_231_augmented_57,콜백스미싱형,0,"전달받은 링크로 앱을 설치하시고, 안내에 따라 정보를 입력해 주세요."
phishing_231_augmented_57,콜백스미싱형,1,이건 사기가 아닌가요? 세무서에서 앱 설치하라고 요청하는 건 처음 듣네요.
phishing_220_augmented_58,콜백스미싱형,0,"안녕하세요, "
phishing_220_augmented_58,콜백스미싱형,1,"네, 그렇습니다."
phishing_220_augmented_58,콜백스미싱형,0,최근에 주문하신 온라인 쇼핑몰의 상품이 결제 오류로 취소될 예정입니다. 확인이 필요합니다.
phishing_220_augmented_58,콜백스미싱형,1,무슨 말씀인지 잘 이해가 안 되네요.
phishing_220_augmented_58,콜백스미싱형,0,"문제 해결을 위해 저희가 보낸 메시지의 링크를 클릭해 앱을 설치한 뒤, 로그인을 부탁드립니다."
phishing_220_augmented_58,콜백스미싱형,1,앱 설치가 정말로 꼭 필요한가요?
phishing_257_augmented_59,콜백스미싱형,0,국세청입니다. 
phishing_257_augmented_59,콜백스미싱형,1,"아, 그러면 제가 뭘 해야 할까요?"
